# CBT player-team season seed generated from OOTP import_export career stats.
# OOTP numeric player ids and team ids are intentionally omitted because they can change per save.
# KBO Futures affiliates are folded into parent KBO club codes; Sangmu is excluded.
player_key,last_name,first_name,team_code,season_count
choi--000kil,Choi,Gil-seong,KIA,1
choi--000kil,Choi,Gil-seong,LG,5
choi--000kil,Choi,Gil-seong,LOT,2
kbo_5221,Choi,Go-Bong,SAM,1
kbo_5312,Choi,Gwang-Hun,SAM,1
chou--002gye,Choi,Gye-yeong,LOT,8
choi--002kyu,Choi,Gyeong-cheol,KIW,1
choi--002kyu,Choi,Gyeong-cheol,LG,4
choi--002kyu,Choi,Gyeong-cheol,SAM,1
choi--002kyu,Choi,Gyeong-cheol,SSG,6
chou--000gye,Choi,Gyeong-hun,DOO,2
choi--001kyu,Choi,Gyeong-hwan,DOO,5
choi--001kyu,Choi,Gyeong-hwan,KIA,2
choi--001kyu,Choi,Gyeong-hwan,LG,2
choi--001kyu,Choi,Gyeong-hwan,LOT,2
choi--003kyu,Choi,Gyeong-mo,SSG,5
chou--000gyu,Choi,Gyu-Ha,LG,3
choi--000ha-,Choi,Ha-neul,LOT,3
choi--000ha-,Choi,Ha-neul,SAM,4
chou--001hae,Choi,Hae-Myeong,SAM,4
chou--000hae,Choi,Hae-sik,KIA,8
chou--000han,Choi,Han-gyeong,LG,1
chou--000han,Choi,Han-gyeong,SAM,7
chou--001han,Choi,Han-rim,SAM,3
choi--000han,Choi,Hang,LOT,2
choi--000han,Choi,Hang,SSG,7
kbo_60563,Choi,Heon-Ju,LOT,1
chou--000ho-,Choi,Ho-Won,HH,6
chou--000hon,Choi,Hong-Ju,SAM,3
chou--001hon,Choi,Hong-seok,LG,4
chou--001hon,Choi,Hong-seok,SAM,1
chou--000hyi,Choi,Hui-Chang,KIA,4
choi--001hee,Choi,Hui-seop,KIA,8
kbo_5108,Choi,Hui-Tak,SAM,1
chou--000hun,Choi,Hun-jae,DOO,3
chou--000hun,Choi,Hun-jae,KIA,2
chou--000hun,Choi,Hun-jae,LG,8
choi--000hoo,Choi,Hun-rak,KIA,8
choi--000hwa,Choi,Hwan-In,LOT,1
choi--001hya,Choi,Hyang-nam,KIA,7
choi--001hya,Choi,Hyang-nam,LG,6
choi--001hya,Choi,Hyang-nam,LOT,2
choi--004hyu,Choi,Hyeok-Gil,SSG,1
choi--002hyu,Choi,Hyeok-Gwon,LOT,6
kbo_64044,Choi,Hyeon-cheol,kt,1
kbo_5118,Choi,Hyeon-ho,HH,1
choi--005hye,Choi,Hyeon-Jeong,DOO,2
choi--005hye,Choi,Hyeon-Jeong,KIA,2
choi--003hye,Choi,Hyeon-jin,DOO,1
choi--002hye,Choi,Hyeon-jong,KIW,1
choi--002hye,Choi,Hyeon-jong,LG,1
kbo_52733,Choi,Hyeon-jun,HH,1
kbo_68100,Choi,Hyeon-jun,LG,5
chou--001hye,Choi,Hyeon-jun,SAM,4
choi--005hyu,Choi,Hyeon-seok,SSG,2
kbo_68124,Choi,Hyeon-Seong,LG,1
chou--000hye,Choi,Hyeong-Hyeon,LG,3
chou--000hye,Choi,Hyeong-Hyeon,SAM,6
choi--001hye,Choi,Hyeong-Rok,DOO,2
choi--000hyo,Choi,Hyeong-u,KIA,9
choi--000hyo,Choi,Hyeong-u,SAM,13
kbo_50708,Choi,I-Gyeong,HH,2
kbo_68036,Choi,I-jun,LOT,3
kbo_68036,Choi,I-jun,kt,2
chou--000ik-,Choi,Ik-seong,HH,1
chou--000ik-,Choi,Ik-seong,KIA,2
chou--000ik-,Choi,Ik-seong,LG,1
chou--000ik-,Choi,Ik-seong,SAM,6
chou--000ik-,Choi,Ik-seong,SSG,1
chou--000il-,Choi,Il-eon,DOO,6
chou--000il-,Choi,Il-eon,LG,1
chou--000il-,Choi,Il-eon,SAM,2
kbo_5157,Choi,In-gwon,LOT,1
choi--000inh,Choi,In-ho,HH,5
kbo_72244,Choi,In-seong,DOO,3
kbo_72244,Choi,In-seong,LG,1
choi--000in-,Choi,In-Yeong,LG,3
chou--000jae,Choi,Jae-ho,SAM,5
choi--000jae,Choi,Jae-hun,DOO,8
choi--000jae,Choi,Jae-hun,HH,9
kbo_66995,Choi,Jae-hyeok,NC,1
kbo_75462,Choi,Jae-hyeon,KIA,1
kbo_75462,Choi,Jae-hyeon,SAM,2
kbo_73648,Choi,Jae-ik,KIA,1
chou--003jae,Choi,Jae-Ryong,DOO,1
choi--001jae,Choi,Jae-won,LG,2
choi--001jae,Choi,Jae-won,NC,3
choi--001jae,Choi,Jae-won,SAM,1
chou--001jae,Choi,Jae-yeong,KIA,1
kbo_5104,Choi,Jae-yong,SAM,1
choi--000jeo,Choi,Jeong,SSG,21
chou--001jeo,Choi,Jeong-gi,LG,2
choi--002jeo,Choi,Jeong-min,KIA,6
choi--002jeo,Choi,Jeong-min,SSG,3
kbo_53010,Choi,Jeong-tae,kt,2
chou--002jeo,Choi,Jeong-u,LG,3
choi--005jeo,Choi,Jeong-won,NC,6
choi--004jeo,Choi,Jeong-yong,KIA,7
choi--004jeo,Choi,Jeong-yong,SAM,1
choi--004jeo,Choi,Jeong-yong,SSG,2
choi--000jik,Choi,Ji-gang,DOO,4
choi--000jee,Choi,Ji-gwang,SAM,7
choi--000jih,Choi,Ji-hun,SSG,6
choi--000jim,Choi,Ji-min,KIA,4
kbo_62414,Choi,Ji-Un,SAM,1
kbo_54611,Choi,Ji-ung,KIA,1
kbo_69214,Choi,Ji-won,DOO,1
choi--000jin,Choi,Jin-haeng,HH,15
choi--001jin,Choi,Jin-ho,HH,3
chou--001jin,Choi,Jin-yeong,LG,1
chou--001jin,Choi,Jin-yeong,SAM,2
choi--001jon,Choi,Jong-Eun,LOT,3
kbo_67412,Choi,Jong-hyeon,SAM,3
choi--002jon,Choi,Jong-in,DOO,5
choi--000jon,Choi,Jong-in,LG,2
choi--002jon,Choi,Jong-in,LG,3
choi--000ju-,Choi,Ju-hwan,DOO,14
choi--000ju-,Choi,Ju-hwan,KIW,2
choi--000ju-,Choi,Ju-hwan,SSG,3
kbo_76739,Choi,Ju-Nyeong,HH,2
kbo_55709,Choi,Ju-won,HH,1
kbo_66496,Choi,Ju-yeop,SAM,2
choi--002jun,Choi,Jun-ho,DOO,3
chou--000jun,Choi,Jun-ho,LG,1
kbo_69712,Choi,Jun-hyeok,HH,2
choi--003jun,Choi,Jun-seo,HH,2
choi--000jun,Choi,Jun-seok,DOO,8
choi--000jun,Choi,Jun-seok,LOT,10
choi--000jun,Choi,Jun-seok,NC,1
choi--000joo,Choi,Jun-Sik,KIA,1
choi--001joo,Choi,Jun-u,SSG,6
choi--001jun,Choi,Jun-yong,LOT,6
choi--000man,Choi,Man-ho,LG,7
choi--000man,Choi,Man-ho,LOT,3
choi--002min,Choi,Min-chang,LG,7
choi--002min,Choi,Min-chang,SSG,2
choi--001min,Choi,Min-gu,SAM,2
kbo_67592,Choi,Min-guk,LOT,1
kbo_55505,Choi,Min-gyu,LOT,1
kbo_5240,Choi,Min-ho,LOT,1
choi--004min,Choi,Min-jae,LOT,4
choi--004min,Choi,Min-jae,SSG,1
choi--000min,Choi,Min-jun,HH,4
choi--003min,Choi,Min-jun,SSG,6
choi--005min,Choi,Min-seok,DOO,1
kbo_72450,Choi,Mu-Yeong,SAM,2
chou--000mu-,Choi,Mu-Yeong,SAM,4
choi--000myo,Choi,Myeong-gyeong,LG,1
kbo_5052,Choi,Myeong-hwan,KIA,1
kbo_5311,Choi,Myeong-jin,HH,2
choi--000ok-,Choi,Ok-Gyu,LOT,1
choi--000san,Choi,Sang-deok,HH,1
choi--000san,Choi,Sang-deok,KIA,9
choi--000san,Choi,Sang-deok,LG,1
choi--000san,Choi,Sang-deok,SSG,2
kbo_5310,Choi,Sang-gyu,SAM,2
kbo_85617,Choi,Sang-ju,KIA,4
choi--002san,Choi,Sang-min,SSG,5
choi--000sec,Choi,Se-chang,DOO,4
kbo_5116,Choi,Se-Ho,LG,1
choi--000seo,Choi,Seon-ho,SAM,6
choi--001sun,Choi,Seong-hun,LG,10
choi--001sun,Choi,Seong-hun,SAM,2
kbo_71134,Choi,Seong-hyeon,LG,2
kbo_71134,Choi,Seong-hyeon,SAM,1
choi--000sun,Choi,Seong-min,LG,3
choi--001seo,Choi,Seong-min,kt,5
choi--002sun,Choi,Seong-yeong,NC,8
kbo_66518,Choi,Seung-hun,LOT,4
choi--000seu,Choi,Seung-hwan,DOO,4
choi--000seu,Choi,Seung-hwan,HH,2
choi--000seu,Choi,Seung-hwan,LG,7
kbo_67611,Choi,Seung-ju,KIA,4
choi--001seu,Choi,Seung-jun,HH,1
choi--001seu,Choi,Seung-jun,LG,8
choi--001seu,Choi,Seung-jun,SSG,4
choi--003seu,Choi,Seung-min,LG,3
chou--000seu,Choi,Seung-min,LG,6
choi--003seu,Choi,Seung-min,NC,6
kbo_66403,Choi,Seung-min,SAM,2
chou--001seu,Choi,Seung-u,SAM,2
choi--004seu,Choi,Seung-yong,DOO,5
kbo_5182,Choi,Si-hun,SAM,1
kbo_69984,Choi,Si-hyeok,NC,3
kbo_66807,Choi,Su-bin,KIA,2
kbo_66807,Choi,Su-bin,SSG,1
choi--000suh,Choi,Su-ho,SSG,4
chou--000sun,Choi,Sun-Ha,LOT,1
kbo_5153,Choi,Tae-gon,HH,1
kbo_50011,Choi,Tae-Seong,kt,2
chou--000tae,Choi,Tae-won,SSG,4
choi--000tae,Choi,Tae-yeong,KIA,1
kbo_5102,Choi,U-Chae,SAM,1
kbo_55219,Choi,U-hyeok,DOO,1
kbo_68117,Choi,U-hyeok,LG,3
kbo_68117,Choi,U-hyeok,LOT,1
choi--004woo,Choi,U-in,DOO,1
choi--004woo,Choi,U-in,LOT,3
choi--002woo,Choi,U-jae,NC,8
kbo_60106,Choi,U-Jeong,LG,1
choi--001woo,Choi,U-seok,HH,2
chou--000u-s,Choi,U-seok,LG,2
choi--003woo,Choi,U-seok,NC,2
kbo_5229,Choi,Ung-Yeon,HH,1
choi--000won,Choi,Won-ho,LG,11
choi--001won,Choi,Won-jae,SSG,2
choi--001won,Choi,Won-jae,kt,3
choi--002won,Choi,Won-je,SAM,9
choi--002don,Choi,Won-jun,DOO,9
kbo_53705,Choi,Won-jun,HH,2
kbo_64669,Choi,Won-jun,KIA,1
choi--004won,Choi,Won-jun,KIA,9
choi--004won,Choi,Won-jun,NC,1
choi--003won,Choi,Won-tae,KIW,8
choi--003won,Choi,Won-tae,LG,2
choi--003won,Choi,Won-tae,SAM,1
choi--005won,Choi,Won-yeong,LG,4
choi--000yeh,Choi,Ye-han,SAM,1
choi--000yeo,Choi,Yeon-O,HH,4
choi--001yeo,Choi,Yeong-hwan,HH,2
choi--001yeo,Choi,Yeong-hwan,LOT,7
choi--002you,Choi,Yeong-jin,DOO,3
choi--002you,Choi,Yeong-jin,LG,3
choi--002you,Choi,Yeong-jin,SAM,6
chou--002yeo,Choi,Yeong-Jo,KIA,1
choi--001you,Choi,Yeong-pil,HH,10
choi--001you,Choi,Yeong-pil,KIA,4
choi--001you,Choi,Yeong-pil,SSG,2
chou--000yeo,Choi,Yeong-Sul,DOO,4
choi--002yeo,Choi,Yeong-Wan,KIA,5
choi--000you,Choi,Yong-gyu,KIA,6
kbo_52163,Choi,Yong-ha,LG,1
choi--000yon,Choi,Yong-ho,DOO,7
choi--000yon,Choi,Yong-ho,KIA,3
kbo_9990,Choi,Yong-ho,LG,2
choi--000yon,Choi,Yong-ho,SAM,2
choi--002yon,Choi,Yong-hui,DOO,1
choi--002yon,Choi,Yong-hui,SAM,2
choi--001yon,Choi,Yong-je,DOO,8
choi--003yon,Choi,Yong-jun,KIA,3
choi--003yon,Choi,Yong-jun,kt,2
kbo_52805,Choi,Yu-bin,SSG,3
choi--002yun,Choi,Yun-hyeok,NC,1
kbo_54006,Choi,Yun-Seo,kt,1
choi--000yoo,Choi,Yun-seok,HH,4
choi--001yun,Choi,Yun-seok,SSG,1
choi--000yoo,Choi,Yun-seok,SSG,4
choice001mic,Choice,Michael,KIW,2
kbo_55146,Chrinos,Yonny,LG,1
chu---000gye,Chu,Gyeong-sik,LOT,4
choo--000jae,Chu,Jae-hyeon,DOO,1
choo--000jae,Chu,Jae-hyeon,KIW,1
choo--000jae,Chu,Jae-hyeon,LOT,4
choo--000pye,Chu,Pyeong-ho,KIA,2
choo--000san,Chu,Sang-Wan,LOT,1
chu---000seh,Chu,Se-hyeon,LG,1
choo--000seo,Chu,Seong-geon,DOO,5
choo--000seo,Chu,Seong-geon,SSG,2
chu---000seu,Chu,Seung-min,SAM,1
chu---001seu,Chu,Seung-u,HH,8
chu---001seu,Chu,Seung-u,LG,4
choo--001shi,Chu,Sin-su,SSG,4
clark-003dou,Clark,Doug,HH,1
clark-003dou,Clark,Doug,KIW,2
clay--001cal,Clay,Caleb,HH,1
cloyd-001tyl,Cloyd,Tyler,SAM,1
coello001rob,Coello,Robert,KIW,1
cole--001vic,Cole,Victor,DOO,2
cole--001vic,Cole,Victor,SSG,1
collie001lou,Collier,Louis,HH,1
collie001lou,Collier,Louis,LG,1
colon-001rom,Colon,Roman,KIA,1
cookso001bre,Cookson,Brent,LG,2
coolba001mic,Coolbaugh,Mike,DOO,1
cooper001bri,Cooper,Brian,LG,1
copela001sco,Copeland,Scott,LG,1
corey-001bry,Corey,Bryan,LOT,1
cortes001dav,Cortes,David,LOT,1
craig-003wil,Craig,Will,KIW,1
cron--000kev,Cron,Kevin,SSG,1
crowe-000wil,Crowe,William,KIA,1
crucet001fra,Cruceta,Francisco,SAM,2
cruz--001jac,Cruz,Jacob,HH,1
cruz--001jac,Cruz,Jacob,SAM,1
cruz--001nel,Cruz,Nelson,SSG,1
cubill001dar,Cubillan,Darwin,SSG,1
cuevas001wil,Cuevas,William,kt,7
tang--000sin,Dang,Sin-Sang,LG,2
kbo_99145,Dattolla,Kevin,LG,1
davids002mat,Davidson,Matt,NC,2
davids000tuc,Davidson,Tucker,LOT,1
trujil001jos,Davis,Jay,HH,7
davis-001kan,Davis,Kane,KIA,1
kbo_71536,Davis,Raymond,LOT,1
dawson002ron,Dawson,Ronnie,KIW,2
dejesu001enm,De Jesus,Enmanuel,KIW,1
dejesu001enm,De Jesus,Enmanuel,kt,1
dean--000aus,Dean,Austin,LG,3
dean--002pat,Dean,Patrick,KIA,2
depaul001jul,DePaula,Julio,HH,2
dermod001mat,Dermody,Matt,NC,1
despai000odr,Despaigne,Odrisamer,kt,3
diamon001sco,Diamond,Scott,SSG,1
diaz--002edd,Diaz,Eddy,HH,1
diaz--002edd,Diaz,Eddy,SSG,1
diaz--002fel,Diaz,Felix,KIA,1
diaz--000lew,Diaz,Lewin,SAM,2
mejia-001rob,Diaz,Roberto,HH,1
diaz--003vic,Diaz,Victor,HH,1
kbo_85701,Do,I-Seok,DOO,2
do----000tae,Do,Tae-hun,NC,9
kbo_5260,Do,Yeong-Bok,LOT,1
tong--000bon,Dong,Bong-cheol,HH,1
tong--000bon,Dong,Bong-cheol,KIA,1
tong--000bon,Dong,Bong-cheol,LG,1
tong--000bon,Dong,Bong-cheol,SAM,5
doo---000yeo,Doo,Yeong-jin,SAM,2
dorn--001dan,Dorn,Danny,KIW,2
doubro001fel,Doubront,Felix,LOT,1
dugger000rob,Dugger,Robert,SSG,1
dumatph01,Dumatrait,Philip,LG,1
dykxho000bro,Dykxhoorn,Brock,LOT,1
dykxho000bro,Dykxhoorn,Brock,SSG,1
elias-000roe,Elias,Roenis,SSG,2
elvira001nar,Elvira,Narciso,SAM,2
encarn001mar,Encarnacion,Mario,LOT,2
ennis-001joh,Ennis,John,SAM,1
enns--000die,Enns,Dietrich,LG,1
eo----000joo,Eo,Jun-seo,KIW,1
aum---000bye,Eom,Byeong-yeol,KIA,4
kbo_5276,Eom,Dae-Gi,KIA,1
kbo_52565,Eom,Jang-yun,LOT,2
aum---000jeo,Eom,Jeong-dae,KIA,1
aum---000jeo,Eom,Jeong-dae,LOT,6
eom---000jeo,Eom,Jeong-uk,SSG,11
aum---000jon,Eom,Jong-su,HH,1
uhm---000jun,Eom,Jun-hyeon,KIA,1
kbo_83561,Eom,Pyeong-Jae,KIA,1
eom---000san,Eom,Sang-baek,HH,1
eom---000san,Eom,Sang-baek,kt,9
kbo_55707,Eom,Sang-hyeon,HH,1
kbo_52124,Eom,Tae-gyeong,LG,3
kbo_50507,Eom,Tae-ho,LOT,3
aum---000tae,Eom,Tae-seop,LOT,1
eom---000tae,Eom,Tae-Yong,HH,5
kbo_55708,Eom,Yo-sep,HH,1
eppler000tyl,Eppler,Tyler,KIW,1
estrad001hor,Estrada,Horacio,HH,1
ethert001set,Etherton,Seth,KIA,1
evans-002dav,Evans,David,HH,1
evans-001nic,Evans,Nick,DOO,2
evelan001dan,Eveland,Dana,HH,1
farmer001mic,Farmer,Mike,DOO,2
fedde-000eri,Fedde,Erick,NC,1
feiera001rya,Feierabend,Ryan,KIW,2
feiera001rya,Feierabend,Ryan,kt,3
felix-001jun,Felix,Junior,LG,2
fernan004jos,Fernandez,Jose,SSG,1
fernan018jos,Fernendez,Jose miguel,DOO,4
figaro001alf,Figaro,Alfredo,SAM,1
file--000dyl,File,Dylan,DOO,1
flande001yoh,Flande,Yohan,SAM,1
flexen000chr,Flexen,Chris,DOO,1
floria000est,Florial,Estevan,HH,1
font--001wil,Font,Wilmer,SSG,2
fox---003jac,Fox,Jake,HH,1
franco001end,Franco,Enderson,LOT,1
franco001jul,Franco,Julio,SAM,1
franko001jam,Frankoff,Seth,DOO,2
freita001dav,Freitas,David,KIW,1
friedr001chr,Friedrich,Christian,NC,1
gagnon001and,Gagnon,Drew,KIA,1
gall--001joh,Gall,John,LOT,1
galvez001bal,Galvez,Balvino,SAM,1
gamboa000ale,Gamboa,Alec,LOT,1
garabi000ger,Garabito,Gerson,SAM,1
kbo_52125,Garc?a,Robel,LG,1
garcia004ado,Garcia,Adonis,LG,1
garcia002ama,Garcia,Amaury,HH,1
garcia002mic,Garcia,Mike,SAM,1
garko-001rya,Garko,Ryan,SAM,1
garret000sto,Garrett,Stone,KIW,1
gavigl001sam,Gaviglio,Sam,SSG,1
german001jus,Germano,Justin,SAM,1
german001jus,Germano,Justin,kt,1
geum--000min,Geum,Min-cheol,DOO,5
geum--000min,Geum,Min-cheol,KIW,6
geum--000min,Geum,Min-cheol,kt,3
gil---000bae,Gil,Bae-Jin,HH,5
kil---000hon,Gil,Hong-Gyu,DOO,6
kbo_50811,Gil,Ji-seok,SSG,1
kil---000ran,Gil,Rang-Gyun,DOO,1
kil---000tae,Gil,Tae-gon,HH,4
giron-001emi,Giron,Emiliano,HH,1
giron-001emi,Giron,Emiliano,LOT,3
glover001joh,Glover,Gary,SSG,3
glynn-001rya,Glynn,Ryan,SAM,1
gomez-001hec,Gomez,Hector,SSG,1
kong--000min,Gong,Min-gyu,SAM,7
kbo_62774,Gong,Min-ho,HH,1
kong--000pil,Gong,Pil-seong,LOT,11
kbo_68968,Gong,Su-bin,NC,1
kong--000yon,Gong,Yong-u,HH,5
kong--000yu-,Gong,Yu-Seon,DOO,1
gonzaed01,Gonzales,Edgar,LG,1
goodru001car,Goodrum,Niko,LOT,1
gordon001bri,Gordon,Brian,SAM,1
gordon001bri,Gordon,Brian,SSG,1
garcia001gus,Gracia,Karim,HH,1
garcia001gus,Gracia,Karim,LOT,3
greisi001set,Greisinger,Seth,KIA,2
guilfo001mic,Guilfoyle,Michael,LOT,1
guttor001ric,Guttormson,Rick,KIA,1
ha----000cha,Ha,Chang-u,DOO,7
ha----000chu,Ha,Chun-dong,SAM,5
ha----000gi-,Ha,Gi-ryong,LG,7
ha----000hye,Ha,Hye-seong,LOT,2
kbo_5302,Ha,Hyo-geun,SAM,1
ha----001jae,Ha,Jae-hun,SSG,7
ha----000chi,Ha,Ji-ho,SSG,2
ha----000joo,Ha,Ju-seok,HH,13
ha----001jun,Ha,Jun-ho,LOT,5
ha----001jun,Ha,Jun-ho,kt,10
ha----003jun,Ha,Jun-su,NC,3
ha----002jun,Ha,Jun-yeong,KIA,3
ha----002jun,Ha,Jun-yeong,NC,3
kbo_66802,Ha,Seong-jin,SSG,2
kbo_50107,Ha,Yeong-jin,LG,4
ha----000yeo,Ha,Yeong-min,KIW,9
ha----000yon,Ha,Yong-seok,SAM,2
hacker001eri,Hacker,Eric,KIW,1
hacker001eri,Hacker,Eric,NC,5
kbo_75444,Hackman,Luther,SAM,1
hale--001dav,Hale,David,HH,1
haley-001jus,Haley,Justin,SAM,1
hall--004wil,Hall,Billy,SAM,1
ham---002cha,Ham,Chang-geon,LG,5
ham---000deo,Ham,Deok-ju,DOO,8
ham---000deo,Ham,Deok-ju,LG,5
ham---000hak,Ham,Hak-su,SAM,6
kbo_5223,Ham,Ji-ung,KIA,1
ham---000seo,Ham,Seok-won,DOO,7
ham---000soo,Ham,Su-ho,SAM,1
han---000cha,Han,Cha-hyeon,kt,3
kbo_53297,Han,Chung-Hui,DOO,2
han---000dah,Han,Da-hyeon,DOO,1
kbo_67049,Han,Dae-Gyeom,kt,2
han---000dae,Han,Dae-hwa,DOO,3
han---000dae,Han,Dae-hwa,KIA,8
han---000dae,Han,Dae-hwa,LG,3
kbo_65069,Han,Deok-Gyo,kt,1
han---001don,Han,Dong-hui,LOT,7
kbo_62662,Han,Dong-hun,KIA,1
han---000doo,Han,Du-sol,SSG,5
han---000doo,Han,Du-sol,kt,1
kbo_50911,Han,Geon-hui,NC,4
han---001gi-,Han,Gi-Cheol,SAM,3
han---000gi-,Han,Gi-ju,KIA,9
han---000gi-,Han,Gi-ju,SAM,1
kbo_67095,Han,Gi-Won,kt,2
kbo_62466,Han,Gyeom,SAM,1
han---001hye,Han,Gyeong-bin,HH,4
kbo_5301,Han,Gyeong-Hui,SAM,3
han---000gyu,Han,Gyu-sik,KIA,2
han---000gyu,Han,Gyu-sik,LG,3
han---000gyu,Han,Gyu-sik,LOT,3
han---000hui,Han,Hui,LG,7
han---000hyi,Han,Hui-min,HH,7
han---000hyi,Han,Hui-min,SAM,1
han---000hyu,Han,Hyeon-hui,KIW,10
han---000hyu,Han,Hyeon-hui,LOT,3
han---001jae,Han,Jae-hwan,NC,5
han---000jae,Han,Jae-seung,KIA,1
han---000jae,Han,Jae-seung,NC,5
han---000jih,Han,Ji-heon,SSG,1
kbo_50576,Han,Ji-Un,LOT,1
han---000jiw,Han,Ji-ung,kt,2
kbo_5299,Han,Ji-won,HH,1
kbo_50096,Han,Ji-yong,LG,1
kbo_50096,Han,Ji-yong,kt,3
han---000jiy,Han,Ji-yun,HH,1
han---000joo,Han,Ju-seong,DOO,7
han---001joo,Han,Jun-su,KIA,6
han---000min,Han,Min-u,KIW,1
han---000min,Han,Min-u,kt,2
han---000mun,Han,Mun-yeon,LOT,10
kbo_5370,Han,Myeong-ho,SAM,2
han---001mye,Han,Myeong-su,LG,3
han---000mye,Han,Myeong-yun,DOO,4
kbo_5237,Han,Nam-Su,LOT,1
han---000o-j,Han,O-jong,DOO,4
han---000san,Han,Sang-hun,HH,11
kbo_62055,Han,Sang-Il,kt,2
kbo_5171,Han,Sang-jae,LOT,1
han---002seo,Han,Seo-gu,HH,2
han---000suk,Han,Seok-hyeon,LG,7
han---000suk,Han,Seok-hyeon,NC,3
han---001seo,Han,Seon-Tae,LG,4
han---000seo,Han,Seong-gon,LOT,2
han---000sun,Han,Seong-Gu,KIA,3
han---000seu,Han,Seung-hyeok,HH,3
han---000seu,Han,Seung-hyeok,KIA,10
han---004seu,Han,Seung-hyeok,LOT,4
han---005seu,Han,Seung-hyeon,LOT,1
han---003seu,Han,Seung-Ji,kt,4
han---002seu,Han,Seung-ju,HH,5
han---001seu,Han,Seung-taek,HH,1
han---001seu,Han,Seung-taek,KIA,10
han---006seu,Han,Seung-yeon,KIA,3
kbo_78001,Han,Seung-yeop,KIA,1
han---000tae,Han,Tae-gyun,DOO,10
han---001tae,Han,Tae-yang,LOT,2
kbo_50413,Han,Yeon-Uk,SAM,2
han---000yeo,Han,Yeong-jun,LOT,12
han---000yon,Han,Yong-deok,HH,17
han---000don,Han,Yu-seom,SSG,13
han---001yoo,Han,Yun-Gi,NC,2
han---001yoo,Han,Yun-Gi,kt,1
han---000yoo,Han,Yun-Seop,HH,5
han---000yoo,Han,Yun-Seop,kt,2
hankin001der,Hankins,Derek,DOO,1
hannah004joh,Hannahan,Jack,LG,1
hare--001sha,Hare,Shawn,KIA,1
harikk001tim,Harikkala,Tim,LG,1
harikk001tim,Harikkala,Tim,SAM,2
harrel001luc,Harrell,Lucas,LG,1
harrig001den,Harriger,Denny,LG,2
hart--000kyl,Hart,Kyle,NC,1
hatche001chr,Hatcher,Chris,LOT,1
hazelb001jer,Hazelbaker,Jeremy,KIA,1
healy-000ryo,Healy,Ryon,HH,1
henn--001sea,Henn,Sean,HH,1
hur---000do-,Heo,Do-hwan,DOO,1
hur---000do-,Heo,Do-hwan,HH,3
hur---000do-,Heo,Do-hwan,KIW,4
hur---000do-,Heo,Do-hwan,LG,3
hur---000do-,Heo,Do-hwan,SSG,2
hur---000do-,Heo,Do-hwan,kt,2
heo---000keo,Heo,Geon-Yeop,SSG,2
kbo_5105,Heo,Gil-U,DOO,1
heo---000gwa,Heo,Gwan-hoe,HH,7
heo---000kye,Heo,Gyeong-min,DOO,14
heo---000kye,Heo,Gyeong-min,kt,1
ho----000gyu,Heo,Gyu-ok,LOT,2
ho----000gyu,Heo,Gyu-ok,SAM,9
heo---000il-,Heo,Il,LOT,4
ho----000il-,Heo,Il-sang,LOT,4
ho----000il-,Heo,Il-sang,SSG,1
heo---000ins,Heo,In-seo,HH,3
kbo_74444,Heo,Jae-in,SAM,1
kbo_63107,Heo,Jae-yeong,LG,1
ho----004jun,Heo,Jeong-hyeop,KIW,7
kbo_61698,Heo,Jeong-u,KIA,1
kbo_5136,Heo,Ji-min,SAM,1
kbo_54813,Heo,Jin,SSG,2
ho----000jin,Heo,Jin-seok,HH,4
ho----002jun,Heo,Jun,HH,11
ho----002jun,Heo,Jun,KIA,2
heo---002jun,Heo,Jun,KIW,4
heo---002jun,Heo,Jun,NC,3
ho----000jun,Heo,Jun-hyeok,DOO,5
heo---003jun,Heo,Jun-hyeok,LG,2
heo---001jun,Heo,Jun-hyeok,LOT,11
ho----000jun,Heo,Jun-hyeok,LOT,3
ho----000jun,Heo,Jun-hyeok,SSG,1
heo---000min,Heo,Min-hyeok,SSG,2
ho----000mun,Heo,Mun-hoe,LG,9
ho----000mun,Heo,Mun-hoe,LOT,3
kbo_67010,Heo,Ryul,kt,1
heo---000sam,Heo,Sam-Yeong,SAM,5
ho----000seo,Heo,Seung-min,SAM,5
kbo_5297,Heo,Tae-yang,DOO,2
heo---000woo,Heo,Ung,SSG,3
heo---000yeo,Heo,Yeon-Cheol,SAM,4
ho----000yon,Heo,Yong,LG,1
heo---000yon,Heo,Yong-ju,LG,2
ho----000yu-,Heo,Yu-gang,HH,5
heo---000yun,Heo,Yun-dong,SAM,5
heredi001gui,Heredia,Guillermo,SSG,3
hernan002eli,Hernandez,Elieser,LG,2
hernan001fer,Hernandez,Fernando,SSG,2
kbo_79461,Hernandez,Runelvys,SAM,1
herrer009jos,Herrera,Jose,LOT,1
herrer009jos,Herrera,Jose,SSG,1
hodges001kev,Hodges,Kevin,SAM,1
kbo_76220,Hong,Byeong-o,DOO,1
kbo_72613,Hong,Chan-Yeong,KIA,4
hong--000cha,Hong,Chang-gi,LG,9
hong--000dae,Hong,Dae-in,SSG,1
kbo_5115,Hong,Dae-San,LG,1
hong--000keo,Hong,Geon-hui,DOO,6
hong--000keo,Hong,Geon-hui,KIA,8
hong--000gil,Hong,Gil-nam,DOO,8
hong--000gwa,Hong,Gwang-Cheon,SAM,2
